Date,Close,High,Low,Open,Volume,Ticker
02/03/2020,74.47328949,75.63866557981345,72.91944979414838,73.42130763220082,173788400,AAPL
02/04/2020,76.93193054199219,77.12254331082424,75.67245190422207,76.07779948888638,136616400,AAPL
02/05/2020,77.55926513671875,78.35789935199301,76.95606664401838,78.05870789,118826800,AAPL
02/06/2020,78.46645355,78.46886870193435,77.27212521509354,77.82947991175031,105425600,AAPL
02/07/2020,77.39990997314453,78.21495018710938,76.90895061507658,77.96584287500079,117684000,AAPL
02/10/2020,77.76750946044922,77.76750946044922,75.90525344548281,75.98506136,109348800,AAPL
02/11/2020,77.29832458496094,78.33587187126635,77.08065923180118,78.26331921379253,94323200,AAPL
02/12/2020,79.13397979736328,79.13881418044723,77.74816513747918,77.74816513747918,113730400,AAPL
02/13/2020,78.57044982910156,78.89695147104912,78.20283748467311,78.40599225770488,94747600,AAPL
02/14/2020,78.58979797363281,78.8389052,78.08190737748309,78.53900374750255,80113600,AAPL
02/18/2020,77.15079498291016,77.33218399932765,76.08906106405882,76.27045008047632,152531200,AAPL
02/19/2020,78.26814270019531,78.49790505143669,77.39263964512776,77.39263964512776,93984000,AAPL
02/20/2020,77.46517944335938,78.51723694017812,76.95970973520781,78.02869864051748,100566000,AAPL
02/21/2020,75.71175384521484,77.50146427081181,75.09503429364842,77.05887104659352,129554000,AAPL
02/24/2020,72.11544799804688,73.56656040872682,69.95087641389293,71.89294822829001,222195200,AAPL
02/25/2020,69.67271423339844,73.16747825,69.20110730705076,72.78535537,230673600,AAPL
02/26/2020,70.77798461914062,72.04287320574078,69.29059633111234,69.2978516,198054800,AAPL
02/27/2020,66.15135955810547,69.16967532004576,66.01592302206369,67.98460193931137,320605600,AAPL
02/28/2020,66.11266326904297,67.33402037,62.00359989656375,62.21885173263986,426510000,AAPL
03/02/2020,72.26778411865234,72.90385595913628,67.16712712972084,68.26997149,341397200,AAPL
03/03/2020,69.97261810302734,73.52300347304629,69.12129439177312,73.44319556548463,319475600,AAPL
03/04/2020,73.21827697753906,73.37790019382146,70.89408264604006,71.69461223,219178400,AAPL
03/05/2020,70.84329986572266,72.44677262458974,70.47810094,71.47210923904862,187572800,AAPL
03/06/2020,69.90248107910156,70.33539821217181,68.01603849038064,68.20226187,226176800,AAPL
03/09/2020,64.37375641,67.2566284,63.60708224588359,63.788471263695044,286744800,AAPL
03/10/2020,69.01006317138672,69.27610190295883,65.14768563149643,67.02688078666671,285290000,AAPL
03/11/2020,66.61329650878906,68.01362169576068,65.74988307252373,67.08733175658426,255598800,AAPL
03/12/2020,60.03492355,65.30004285714023,59.97929862,61.89960418,418474000,AAPL
03/13/2020,67.22761535644531,67.69922981131083,61.176475967090425,64.06419375596272,370732000,AAPL
03/16/2020,58.578975677490234,62.65901412516802,58.044481123383505,58.51609179443726,322423600,AAPL
03/17/2020,61.15469741821289,62.30349073818724,57.65751584296428,59.860787730415886,324056000,AAPL
03/18/2020,59.65762710571289,60.46299463712357,57.34793997,57.98884992987561,300233600,AAPL
03/19/2020,59.20053482055664,61.149861434253346,58.67571640074359,59.83176871542281,271857200,AAPL
03/20/2020,55.44215774536133,60.905593927619734,55.142259915533515,59.780979833542105,401693200,AAPL
03/23/2020,54.26433563232422,55.263185639015276,51.420157253571155,55.16160823517076,336752800,AAPL
03/24/2020,59.70841598510742,59.90431549182687,56.66591773670302,57.16413220820389,287531200,AAPL
03/25/2020,59.37950516,62.45828014038061,59.08444541685393,60.644390107262105,303602000,AAPL
03/26/2020,62.504234313964844,62.56227643476942,59.58266157820947,59.621358785658394,252087200,AAPL
03/27/2020,59.91641616821289,61.882670430565696,59.74953769675213,61.12809336695391,204216800,AAPL
03/30/2020,61.626312255859375,61.798028812791074,60.317891949823974,60.64197645935922,167976400,AAPL
03/31/2020,61.500545501708984,63.483731229594824,60.94670602705082,61.81737473,197002000,AAPL
04/01/2020,58.264564514160156,60.15342798886396,57.83406826188775,59.61651626922201,176218400,AAPL
04/02/2020,59.23680496,59.290012694130326,57.29473381628088,58.12670523580675,165934000,AAPL
04/03/2020,58.3854866,59.423029959454176,57.795367188954444,58.72166070290784,129880000,AAPL
04/06/2020,63.47889709472656,63.63367854249636,60.31305518274137,60.68066757934002,201820400,AAPL
04/07/2020,62.74366760253906,65.71119660334946,62.63967300560569,65.49352388136515,202887200,AAPL
04/08/2020,64.34955596923828,64.66396058058191,63.17899331030437,63.54418476916798,168895200,AAPL
04/09/2020,64.81391906738281,65.31697539124775,64.01823125,64.98563931197687,161834800,AAPL
04/13/2020,66.08605957,66.19489592354667,64.29151446730144,64.89131008954301,131022800,AAPL
04/14/2020,69.42362976074219,69.71385518039764,67.24696125554331,67.71857571729868,194994800,AAPL
04/15/2020,68.78996276855469,69.24948009360917,67.87092811844572,68.2990035,131154400,AAPL
04/16/2020,69.33655548095703,69.70175439,68.28691861079514,69.50343396347523,157125200,AAPL
04/17/2020,68.39574432373047,69.39943605,66.95914281806782,68.85284815768563,215250000,AAPL
04/20/2020,66.97608947753906,68.12488676722366,66.95674456,67.22278330341808,130015200,AAPL
04/21/2020,64.90583801269531,67.05348554767438,64.19479234555389,66.81888874755303,180991600,AAPL
04/22/2020,66.77534484863281,67.21067553657838,65.83212344,66.17312829,116862400,AAPL
04/23/2020,66.51657867,68.14182498152778,66.47788146,66.71973354012535,124814400,AAPL
04/24/2020,68.43686676,68.44654290771221,66.99300989791057,67.04138325446418,126161200,AAPL
04/27/2020,68.48523712158203,68.81657319534303,67.70647335185146,68.15389367,117087600,AAPL
04/28/2020,67.37509918,69.12852546045103,67.28320165977156,68.94713653510736,112004800,AAPL
04/29/2020,69.58808898925781,70.05728252965069,68.65937805652075,68.86253288111276,137280800,AAPL
04/30/2020,71.05609893798828,71.23265351601944,69.73801025784547,70.12738834900439,183064000,AAPL
05/01/2020,69.91217803955078,72.31376726807983,69.13341409681881,69.23015344644766,240616800,AAPL
05/04/2020,70.90133666992188,71.02951794095532,69.24706979478302,69.93634950460861,133568000,AAPL
05/05/2020,71.96548461914062,72.79745613687825,71.21574190038736,71.36085458478117,147751200,AAPL
05/06/2020,72.70796203613281,73.33919216211522,72.28230018886588,72.66684395,142333600,AAPL
05/07/2020,73.46012878417969,73.80598277550787,73.03205337405477,73.33436839325711,115215200,AAPL
05/08/2020,75.20861816,75.26196994409985,73.79237965846578,74.11976524502593,133838400,AAPL
05/11/2020,76.39205169677734,76.88676013,74.50776956187678,74.71632920982042,145946400,AAPL
05/12/2020,75.51899719238281,77.52695196972876,75.39774386669593,77.07588574980144,162301200,AAPL
05/13/2020,74.60718536376953,76.61999543008798,73.53045501521297,75.69846552238357,200622400,AAPL
05/14/2020,75.06552887,75.12615554695448,73.12304775988805,73.84572041786713,158929200,AAPL
05/15/2020,74.62172699,74.66780385011373,72.80292692486488,72.83688141,166348400,AAPL
05/18/2020,76.3799057,76.75336807886046,75.25467849728416,75.94582405017557,135178400,AAPL
05/19/2020,75.93855285644531,77.24323270759544,75.90702580080492,76.39688667871405,101729600,AAPL
05/20/2020,77.41542816,77.48574978669299,76.75822957715101,76.79703154307944,111504800,AAPL
05/21/2020,76.83824157714844,77.81797062,76.60058237100931,77.27717806754521,102688800,AAPL
05/22/2020,77.33296203613281,77.41541342276373,76.47448628011443,76.57633494565745,81803200,AAPL
05/26/2020,76.80915832519531,78.63037881290926,76.75337911371359,78.45092620311642,125522000,AAPL
05/27/2020,77.14379883,77.28930432080578,75.92641792081989,76.66606775831522,112945200,AAPL
05/28/2020,77.17774963378906,78.43635987423401,76.54238332681012,76.81883708906608,133560800,AAPL
05/29/2020,77.10260009765625,77.88104472738917,76.74611486335854,77.42028336215132,153532400,AAPL
06/01/2020,78.05078887939453,78.17204223872224,76.92555415248881,77.05650985276371,80791200,AAPL
06/02/2020,78.41212463378906,78.43637678676062,77.34266907399055,77.78403309563147,87642800,AAPL
06/03/2020,78.84378814697266,79.10569956400518,78.15991738115441,78.73223712157194,104491200,AAPL
06/04/2020,78.16476440429688,78.96503359,77.79130199936047,78.66675507,87560400,AAPL
06/05/2020,80.39095306396484,80.45157973,78.38542576792382,78.41452538129855,137250400,AAPL
06/08/2020,80.86628723144531,80.90024172394006,79.37729985,80.08784274734353,95654400,AAPL
06/09/2020,83.41988372802734,83.81274342787988,80.51465797687612,80.54618503439575,147712400,AAPL
06/10/2020,85.56606293,86.03409908,83.92914270631454,84.36807924016622,166651600,AAPL
06/11/2020,81.45800018310547,85.13440269433788,81.35615151209016,84.71001596343379,201662400,AAPL
06/12/2020,82.16127014160156,84.34383052506377,81.05059266944424,83.59691311681682,200146000,AAPL
06/15/2020,83.17736053466797,83.82970407027696,80.65286520703812,80.81534793256503,138808800,AAPL
06/16/2020,85.38176727294922,85.65338103043176,83.59692127094438,85.23141428,165428800,AAPL
06/17/2020,85.26292419433594,86.18687406891311,85.14167085225792,86.12624739787411,114406400,AAPL
06/18/2020,85.29689025878906,85.71400210817573,84.68819603071728,85.21928633315488,96820400,AAPL
06/19/2020,84.80944824,86.46819328,83.70119078400126,86.00258453034328,264476000,AAPL
06/22/2020,87.02836608886719,87.17144413379616,85.15621433033841,85.20229118895983,135445200,AAPL
06/23/2020,88.88598633,90.30465209700697,87.85290534963454,88.27244463261384,212155600,AAPL
06/24/2020,87.31697082519531,89.43405719903721,86.94350839643548,88.51495463894143,192623200,AAPL
06/25/2020,88.47615814208984,88.51496010857981,86.71313680637758,87.47218408676609,137522400,AAPL
06/26/2020,85.75762939453125,88.59253277701855,85.60969648694928,88.37185083,205256800,AAPL
06/29/2020,87.73406982421875,87.82865098546023,85.18774958467372,85.66548805897895,130646000,AAPL
06/30/2020,88.46643066,88.75259416052774,87.30240160297599,87.32179888035039,140223200,AAPL
07/01/2020,88.29910278320312,89.08724948,88.25060588813794,88.5440369,110737200,AAPL
07/02/2020,88.29910278320312,89.84144910031887,88.18513174947753,89.20608278944812,114041600,AAPL
07/06/2020,90.66112518310547,91.12916130648333,89.69594591770318,89.72747297069945,118655600,AAPL
07/07/2020,90.37982940673828,91.81789246963082,90.26827838855647,91.03944797633464,112424400,AAPL
07/08/2020,92.48477935791016,92.51630641314865,91.26981841791165,91.35712467862727,117092000,AAPL
07/09/2020,92.88249969482422,93.43055984,91.83486890517743,93.37720806711494,125642800,AAPL
07/10/2020,93.04496765136719,93.10317429108636,91.86638865727205,92.47750286894541,90257200,AAPL
07/13/2020,92.61573791503906,96.95903395,92.40233082748179,94.34965940036575,191649200,AAPL
07/14/2020,94.14837646484375,94.33995142456507,91.06369102,91.99733587271359,170989200,AAPL
07/15/2020,94.79586791992188,96.27273284060122,93.59788423,96.02295123465481,153198000,AAPL
07/16/2020,93.62940216064453,94.48545043557607,93.03041037162107,93.66820411710265,110577600,AAPL
07/17/2020,93.44026947021484,94.23569126,92.96737837668047,94.08049080295564,92186800,AAPL
07/20/2020,95.40942383,95.54765444448357,93.18321375708835,93.52757658018402,90318000,AAPL
07/21/2020,94.09258270263672,96.27514261068757,93.84280114252175,96.19996614,103433200,AAPL
07/22/2020,94.35692596435547,95.03836916,93.70700981931506,93.79430867429807,89001600,AAPL
07/23/2020,90.06215668,94.16779411831395,89.25218503222052,94.09019018328048,197004400,AAPL
07/24/2020,89.83902740478516,90.18339017,86.47303332227233,88.26031386604993,185438800,AAPL
07/27/2020,91.96821594238281,92.06036965,90.67808623992391,90.90118820470421,121214000,AAPL
07/28/2020,90.45742035,91.71603062810593,90.45256547899412,91.53899808495447,103625600,AAPL
07/29/2020,92.19133758544922,92.37564502,90.90362774541741,90.94000226618061,90329200,AAPL
07/30/2020,93.30689239501953,93.41116851340877,90.95700157,91.36441110716558,158130000,AAPL
07/31/2020,103.0750503540039,103.22540332463862,97.80294963723614,99.80120988768464,374336800,AAPL
08/03/2020,105.67227935791016,108.29134838170961,104.6586032735747,104.95688173530395,308151200,AAPL
08/04/2020,106.37799072265625,107.46927088099201,105.13877762781757,105.8614502635959,173071600,AAPL
08/05/2020,106.7635498046875,107.08366035029064,105.6334679578513,106.09908396970272,121776800,AAPL
08/06/2020,110.48846435546875,110.98318005233068,106.5065088,107.0957983,202428800,AAPL
08/07/2020,107.97643280029297,110.46660808616394,107.17957700537667,110.0098723,198045600,AAPL
08/10/2020,109.54585266113281,110.56378836086954,106.89533339122227,109.4219488794754,212403600,AAPL
08/11/2020,106.28794860839844,109.30773928891549,106.02799687471348,108.8097072953454,187902400,AAPL
08/12/2020,109.82036590576172,110.07788585431382,107.18442302937045,107.37877518954045,165598000,AAPL
08/13/2020,111.76392364501953,112.7672832263659,110.71197231378294,111.20029196815734,210082000,AAPL
08/14/2020,111.66434478759766,111.75423287561725,109.85440913735687,111.58903274552384,165565200,AAPL
08/17/2020,111.3728027,112.81103430343862,110.7460105520112,112.78673842355069,119561600,AAPL
08/18/2020,112.30084991455078,112.72600186122567,110.78973812752103,111.12500199172021,105633600,AAPL
08/19/2020,112.44174194335938,113.85567747183467,112.34699766084464,112.70898176363043,145538000,AAPL
08/20/2020,114.9367676,115.05095151464681,112.46602470234885,112.48303255575973,126907200,AAPL
08/21/2020,120.85974884033203,121.34320488803218,115.88425449002158,115.89639872088485,338054800,AAPL
08/24/2020,122.30526733398438,125.15014624205317,120.4394596328143,125.06510696520752,345937600,AAPL
08/25/2020,121.3019027709961,121.64688641801345,119.57943117585931,121.1780064067377,211495600,AAPL
08/26/2020,122.95148468017578,123.40822042524167,121.55212536151603,122.6186527038837,163022400,AAPL
08/27/2020,121.48167419433594,123.8868174078926,120.33740304612243,123.55398543919013,155552400,AAPL
08/28/2020,121.28491973876953,122.87376795038361,121.06140802616056,122.45590402911932,187630000,AAPL
08/31/2020,125.3979492,127.30263641002203,122.44375715773111,123.97916478082978,225702700,AAPL
09/01/2020,130.39285278320312,130.99536378403553,126.84587750534726,129.01293310588505,151948100,AAPL
09/02/2020,127.69131469726562,134.0856002645823,123.41550776119645,133.70660835355852,200119000,AAPL
09/03/2020,117.4682388305664,125.20357217596391,117.09896674971186,123.32805227415068,257599600,AAPL
09/04/2020,117.5459976196289,120.20866118452791,107.76021579822826,116.68111776737273,332607200,AAPL
09/08/2020,109.63572692871094,115.63158082191183,109.49967893283078,110.73383072804653,231366600,AAPL
09/09/2020,114.00873565673828,115.77736730217215,112.0068798970881,113.95043148169943,176940500,AAPL
09/10/2020,110.28682708740234,117.09897712734502,109.32477117698187,116.9629291163385,182274400,AAPL
09/11/2020,108.8388900756836,111.97772918558881,106.89533846718923,111.33635359603639,180860300,AAPL
09/14/2020,112.10404205322266,112.65795388939479,109.61629870677376,111.48210621661043,140150100,AAPL
09/15/2020,112.27897644042969,115.4761197012607,110.40344885623584,114.99023180291059,184642000,AAPL
09/16/2020,108.96524047851562,112.7260162768132,108.87778419705087,111.97775201716324,154679000,AAPL
09/17/2020,107.22573852539062,109.03324211177724,105.64174663584149,106.62324227263575,178011000,AAPL
09/18/2020,103.82451629638672,107.75049116786684,103.09568449283607,107.2840429654683,287104900,AAPL
09/21/2020,106.97307586669922,107.07997179185173,100.19007789948417,101.58943734580029,195713800,AAPL
09/22/2020,108.65424346923828,109.67461096517128,106.07904368113599,109.49969103484163,183055400,AAPL
09/23/2020,104.09661865234375,108.94577745912319,103.75649121629566,108.46960942834048,150718700,AAPL
09/24/2020,105.16557312011719,107.13827671141094,102.03645401086756,102.20165410941537,167743300,AAPL
09/25/2020,109.1109848022461,109.26647248780473,104.63109780542541,105.36964948370711,149981400,AAPL
09/28/2020,111.71532440185547,112.06516421823142,109.59685325338319,111.76391614848642,137672400,AAPL
09/29/2020,110.86988830566406,112.05545586998878,110.36456819358912,111.31691166111466,99382200,AAPL
09/30/2020,112.54135131835938,113.95043065542163,110.41316739020328,110.57836749432273,142675200,AAPL
10/01/2020,113.49370574951172,114.39745761315729,112.56080179575848,114.3197137634958,116120400,AAPL
10/02/2020,109.8301010131836,112.1137801442832,109.05268479784137,109.70377282438155,144712000,AAPL
10/05/2020,113.21187591552734,113.35764376217921,110.34514039230349,110.69498025864371,106243800,AAPL
10/06/2020,109.96613311767578,112.84258807364455,109.08181374151268,112.43443667707562,161498200,AAPL
10/07/2020,111.83196258544922,112.28869840481383,110.90877111263151,111.3849466001731,96849000,AAPL
10/08/2020,111.72505950927734,113.11469913263745,111.35577997813651,112.96893128687452,83477200,AAPL
10/09/2020,113.66860961914062,113.69776170512303,111.67646638432409,112.02630624423392,100506900,AAPL
10/12/2020,120.88890075683594,121.64688463034302,115.91340641347355,116.67139028698064,240226800,AAPL
10/13/2020,117.68203735351562,121.85095605169045,116.27296553538521,121.73434029707663,262330500,AAPL
10/14/2020,117.76950073242188,119.55756448106015,116.24381316344193,117.58486097492064,150712000,AAPL
10/15/2020,117.30305480957031,117.77922287109193,114.81531115779593,115.36922306195072,112559200,AAPL
10/16/2020,115.6607437133789,118.11934252939484,115.45667170048786,117.85695893134891,115393800,AAPL
10/19/2020,112.70655059814453,117.02122972774796,112.39558266615455,116.57421378889114,120639300,AAPL
10/20/2020,114.19337463378906,115.62188622477068,112.36643141199016,112.92034331318091,124423700,AAPL
10/21/2020,113.57144165039062,115.35950558309032,113.16329017526478,113.37708203983998,89946000,AAPL
10/22/2020,112.48304748535156,114.70841493004065,111.35578401227829,114.13506335968486,101988000,AAPL
10/23/2020,111.79309844970703,113.26048210870782,111.05454670282388,113.10499440870647,82572600,AAPL
10/26/2020,111.80279541015625,113.26045893616059,109.69403654118432,110.79214780910604,111850700,AAPL
10/27/2020,113.30903625488281,113.96984397564445,111.3071808423077,112.23036471931515,92276800,AAPL
10/28/2020,108.06147766113281,112.17209300111841,107.96430155345347,111.80282082631223,143937800,AAPL
10/29/2020,112.06517791748047,113.62973745029149,109.0332349429399,109.19844245324492,146129200,AAPL
10/30/2020,105.78752136230469,108.82917715371961,104.6796974682271,107.92542530180775,190272600,AAPL
11/02/2020,105.7000503540039,107.55614568812253,104.29097841162539,106.03045798084733,122866900,AAPL
11/03/2020,107.32291412353516,108.34327419283329,105.6611785129121,106.56493023946784,107624400,AAPL
11/04/2020,111.70562744140625,112.32756337251364,109.17901179452487,110.91849140042434,138235500,AAPL
11/05/2020,115.67047119140625,116.24382276328363,113.57143933861293,114.62095155797914,126387100,AAPL
11/06/2020,115.53905487060547,116.03551019200556,113.04701195376393,115.1788748490344,114457900,AAPL
11/09/2020,113.23197937011719,118.7514525250263,112.96915049805817,117.3010105733885,154515300,AAPL
11/10/2020,112.89127349853516,114.46826159817878,111.10011726051921,112.48242528209808,138023400,AAPL
11/11/2020,116.31779479980469,116.45407750604251,113.34877021179467,114.07885932100459,112295000,AAPL
11/12/2020,116.04522705078125,117.33018356004432,115.42221828428099,116.44434598733471,103162300,AAPL
11/13/2020,116.09391784667969,116.49302940870272,114.74081980829087,116.2691395,81581900,AAPL
11/16/2020,117.1063232421875,117.77800032814827,115.01339915844956,115.76295421656155,91183000,AAPL
11/17/2020,116.22046661376953,117.46648433849896,115.80188183810091,116.37622254278644,74271000,AAPL
11/18/2020,114.89657592773438,116.63905646851767,114.86737354648494,115.46118005472933,76322100,AAPL
11/19/2020,115.49038696289062,115.89923517011198,113.70896736833065,114.46825901798518,74113000,AAPL
11/20/2020,114.22490692138672,115.61694422200075,114.1762388,115.49039807716413,73604300,AAPL
11/23/2020,110.82754516601562,114.49746457209459,110.73020141936897,114.06914317462709,127959300,AAPL
11/24/2020,112.11250305175781,112.77445093316165,109.6009942581799,110.88595846342133,113874200,AAPL
11/25/2020,112.94967651367188,113.65056340347142,112.11250688717266,112.4824235383736,76499200,AAPL
11/27/2020,113.49479675292969,114.37090528252364,113.13462416571154,113.47533097531714,46691300,AAPL
11/30/2020,115.8895034790039,117.75853018018704,113.70896490077166,113.86472083929621,169410200,AAPL
12/01/2020,119.46206665039062,120.19215587053868,116.82401182614447,117.79746411967523,127728200,AAPL
12/02/2020,119.8125,120.09480203261869,117.68063727975765,118.78063560532624,89004200,AAPL
12/03/2020,119.67623138427734,120.49392777356492,118.96560791819012,120.24082808918226,78967600,AAPL
12/04/2020,119.00455474853516,119.5983613009378,118.29393123559595,119.34526159986807,78260400,AAPL
12/07/2020,120.46471405029297,121.2629445857138,119.00453569816821,119.06294045566084,86712000,AAPL
12/08/2020,121.0780029296875,121.66208029231422,119.82224848300353,121.06827375333532,82225500,AAPL
12/09/2020,118.54703521728516,122.60633005014087,117.7877435,121.22402938804677,115089200,AAPL
12/10/2020,119.96825408935547,120.58153376453309,116.96029017970807,117.30099698433379,81312200,AAPL
12/11/2020,119.1603012084961,119.50100803270227,117.34967931202699,119.17976698694284,86939800,AAPL
12/14/2020,118.54703521728516,120.0753552286095,118.31340871462832,119.34526590931088,79184500,AAPL
12/15/2020,124.48506164550781,124.5045348480724,120.83461598397432,121.03904004979812,157243700,AAPL
12/16/2020,124.41695404052734,124.9620850306005,123.20013848993348,124.02757900581949,98208600,AAPL
12/17/2020,125.2833023071289,126.1399450451197,124.64082025363582,125.47798978748065,94359800,AAPL
12/18/2020,123.2974853515625,125.67271159961813,122.77182016091811,125.53642885687911,192541500,AAPL
12/21/2020,124.82579040527344,124.90366837554562,120.17268937086521,121.70100925990957,121251600,AAPL
12/22/2020,128.37892150878906,130.84175516574334,126.20811172127088,128.1160851725901,168904800,AAPL
12/23/2020,127.48335266113281,128.91431424621467,127.30812347796113,128.65149275201784,88223700,AAPL
12/24/2020,128.46652221679688,129.91697172820207,127.61962333055864,127.83378405985889,54930100,AAPL
12/28/2020,133.06121826171875,133.69395641508856,129.96563173528466,130.43289960768968,124486200,AAPL
12/29/2020,131.2895050048828,135.10543618196706,130.77357648181422,134.38509099699746,121047300,AAPL
12/30/2020,130.17001342773438,132.37975381009915,129.8585016321147,131.98063489209892,96452100,AAPL
12/31/2020,129.16738891601562,131.16296911492586,128.2231389904879,130.5204870277971,99116600,AAPL
01/04/2021,125.97447967529297,130.0629768178639,123.39482930890424,129.97536966603926,143301900,AAPL
01/05/2021,127.53199768066406,128.24262865019975,125.02048862539876,125.46828327943898,97664900,AAPL
01/06/2021,123.23905944824219,127.57092663069263,123.02489875437408,124.32932869572905,155088000,AAPL
01/07/2021,127.44437408447266,128.1355317571745,124.46561240551398,124.95233855838183,109578200,AAPL
01/08/2021,128.5443878173828,129.10899197173987,126.77269738263777,128.91428961570313,105158200,AAPL
01/11/2021,125.5558853149414,126.71429603758807,125.08863232599059,125.76031685281629,100384500,AAPL
01/12/2021,125.38068389892578,126.24705602237135,123.49218368847659,125.0886452,91951100,AAPL
01/13/2021,127.41516876220703,127.96029966424209,125.07888922385592,125.34171064567087,88636800,AAPL
01/14/2021,125.48774719238281,127.52225905827079,125.34172042627678,127.32757155716695,90221800,AAPL
01/15/2021,123.76473999023438,126.7629752239917,123.62845724568655,125.36120136366826,111598500,AAPL
01/19/2021,124.43641662597656,125.29305945365387,123.5700446,124.38774103736687,90757300,AAPL
01/20/2021,128.52487182617188,128.97266630080327,125.13726288144076,125.24434320013309,104319500,AAPL
01/21/2021,133.23638916015625,135.96205811290383,130.04346734095793,130.24789882523683,120150900,AAPL
01/22/2021,135.37803649902344,136.1373282057296,131.43555118884584,132.66209590266996,114459400,AAPL
01/25/2021,139.1258087158203,141.23819854253642,132.9151779412319,139.2718354812106,157611700,AAPL
01/26/2021,139.3594207763672,140.46915569228537,137.6169330170498,139.7877421,98390600,AAPL
01/27/2021,138.28858947753906,140.46912731644642,136.6823996104918,139.62221397143526,140843800,AAPL
01/28/2021,133.45054626464844,138.2204705183577,133.07090053569834,135.8160426,142621100,AAPL
01/29/2021,128.4567871,133.10988846080656,126.7532453845792,132.22404319902353,177523800,AAPL
02/01/2021,130.57888793945312,131.7859741111612,127.45409959233686,130.19924214528973,106239800,AAPL
02/02/2021,131.40631103515625,132.69126014883398,131.03639446508643,132.12665611956461,83305400,AAPL
02/03/2021,130.38418579101562,132.16560504134387,130.06294479305137,132.15586101329262,89880900,AAPL
02/04/2021,133.7425994873047,133.75232866214105,131.01693030921246,132.68154013575978,84183100,AAPL
02/05/2021,133.32823181152344,133.9716737886564,132.4508217524478,133.90343805672157,75693800,AAPL
02/08/2021,133.47450256347656,133.52325088194496,131.53443254526087,132.6165797613071,71297200,AAPL
02/09/2021,132.59706115722656,134.4201468877061,132.44108738356064,133.1917548672735,76774200,AAPL
02/10/2021,131.99264526367188,133.5525022619222,131.0274820724659,133.05529021983176,73046600,AAPL
02/11/2021,131.7391815185547,132.9675589258699,130.4133074654321,132.4898491628531,64280000,AAPL
02/12/2021,131.9731445,132.1291332081116,130.33530805190028,130.9787501870301,60145100,AAPL
02/16/2021,129.84783935546875,132.59706880200096,129.45786770907952,132.0901279755408,80576300,AAPL
02/17/2021,127.55680847167969,128.9021846827299,126.22119084968794,127.95652384973054,97918500,AAPL
02/18/2021,126.4552001953125,126.73791669485071,124.21291100168493,125.95798807847142,96856700,AAPL
02/19/2021,126.61117553710938,127.43010877587982,125.5680327149572,126.9719012661051,87668800,AAPL
02/22/2021,122.8382797241211,126.46493488700048,122.44831544375612,124.79783740249141,103916400,AAPL
02/23/2021,122.70178985595703,123.53045927947294,115.41923371769597,120.65448673963841,158273000,AAPL
02/24/2021,122.20457458496094,122.40930413496974,119.16286991288813,121.80486663626253,111039900,AAPL
02/25/2021,117.95399475097656,123.28673718148006,117.51528958023444,121.55140392768223,148199500,AAPL
02/26/2021,118.21722412109375,121.71713665773981,118.15872464367439,119.51384476967971,164560400,AAPL
03/01/2021,124.5833511352539,124.7198375,119.7088167333954,120.64472644599832,116307900,AAPL
03/02/2021,121.9803466796875,125.49000982131201,121.87310633209226,125.18779108060667,102260900,AAPL
03/03/2021,118.99713897705078,122.55555080343935,118.78265825970878,121.67813306792647,112966300,AAPL
03/04/2021,117.11556243896484,120.49849054949536,115.64345838509743,118.69491428410296,178155000,AAPL
