Date,Close,High,Low,Open,Volume
2020-09-15,76.54815673828125,77.44849721003351,76.0711733800464,76.27800988927446,26622000
2020-09-16,75.52813720703125,77.5691701315766,75.47450338435272,77.2483674306839,26234000
2020-09-17,74.26825714111328,74.90232288704672,73.00043632835278,74.2916035393257,37596000
2020-09-18,72.50334167480469,74.63937440248993,71.3681125318831,74.3914221412699,62078000
2020-09-21,71.0716323852539,71.92578773304085,69.84949659000128,71.51360750076257,57776000
2020-09-22,72.77497863769531,72.9765942138725,71.23898878022005,72.0117007268917,31664000
2020-09-23,70.27955627441406,72.55150718172865,69.90661251749657,72.44325445378254,33148000
2020-09-24,70.92910766601562,71.69481799201958,70.01337722091985,70.07197433077626,29004000
2020-09-25,71.75695037841797,72.00723650932608,70.18669474785692,71.14463971858872,26460000
2020-09-28,72.7282943725586,73.33811955209461,71.97251821532628,73.20950598351357,40158000
2020-09-29,72.9671630859375,73.33132446249498,72.4444871678634,73.0198042504251,19564000
2020-09-30,72.9805679321289,73.98121976338362,72.49787115955114,72.8415125252503,34032000
2020-10-01,73.99810791015625,74.44256845643194,73.45780665142134,73.70908542006934,35590000
2020-10-02,72.42536163330078,73.65594628822517,72.052910466983,72.60463861376776,25682000
2020-10-05,73.79598999023438,73.90474282576275,72.71588004534517,72.81222087247086,22266000
2020-10-06,72.17805480957031,73.83273158457062,71.93720274792433,73.27753291523796,24908000
2020-10-07,72.51823425292969,72.94878241969614,71.31198861286119,72.71687185027592,34924000
2020-10-08,73.79151916503906,73.99363485476923,72.75660166208563,72.75660166208563,23756000
2020-10-09,75.24607849121094,75.31063155444552,73.96633807127485,74.2270509124122,28706000
2020-10-12,77.92424011230469,79.1513468413504,76.10767659400082,76.62563172156159,49652000
2020-10-13,78.04988098144531,78.95965548891367,77.62876681977845,78.64828682700247,32020000
2020-10-14,77.87110137939453,78.84464084494188,76.99956316501067,78.3930271039053,38586000
2020-10-15,77.42665100097656,78.21997396297216,76.72644842677744,76.831723188569,30800000
2020-10-16,78.11593627929688,78.51918265247532,77.6188420721622,77.76037536587512,28694000
2020-10-19,76.20897674560547,78.86778362867038,75.88072533381943,78.48589839586765,32142000
2020-10-20,77.26774597167969,78.33891463843625,75.76502881035636,75.83356008434386,44834000
2020-10-21,79.12403106689453,80.38639610675189,78.04739909800621,78.13182046570503,51366000
2020-10-22,80.2175521850586,80.54828904723067,78.71135710107104,79.1111177696336,28672000
2020-10-23,81.49232482910156,81.55985585659518,80.47478258314635,80.75089294892422,27516000
2020-10-26,78.98200225830078,81.3552648110084,78.28924088971746,80.69826185002869,37066000
2020-10-27,79.66781616210938,79.79618726816781,78.60111827113761,79.2412385447574,24580000
2020-10-28,75.31559753417969,77.53689261986658,75.21627872388264,77.45694200054528,36680000
2020-10-29,77.82939147949219,79.14389753821341,75.59468419892224,75.6006401448401,40062000
2020-10-30,80.49961853027344,83.7766921502322,79.67774345172971,83.0372531228352,86582000
2020-11-02,80.7489013671875,82.4740946906116,80.25229981036927,80.85467622576333,50708000
2020-11-03,81.94969177246094,82.52028804891705,80.2816101889804,81.03445385982764,33234000
2020-11-04,86.86207580566406,87.9662748351412,84.721724049789,84.93278125242438,71418000
2020-11-05,87.56924438476562,89.07245394160914,86.93060935423904,88.44475330060617,41316000
2020-11-06,87.4887924194336,88.0191595578896,86.42606524965649,87.10144375982115,33218000
2020-11-09,87.55087280273438,90.28515986313533,87.40288344928055,88.93638807832393,45366000
2020-11-10,86.42803955078125,87.55085646499839,85.28138370061504,85.9661961600754,52722000
2020-11-11,87.03986358642578,87.61145255562555,86.77442995080564,86.9052864826371,25280000
2020-11-12,86.89733123779297,87.8125691391822,86.68677415967848,86.78758573945446,24950000
2020-11-13,88.24710845947266,88.44674633301669,86.63464579717845,87.2842001188238,29998000
2020-11-16,88.46361541748047,89.34210224720016,87.78376619529506,87.98290392040381,24936000
2020-11-17,87.90594482421875,88.64339861156786,87.74951408485073,88.24313778445598,22942000
2020-11-18,86.7453842163086,88.07081723795302,86.71360401270928,87.66161491206606,23470000
2020-11-19,87.59654998779297,87.87812376634645,86.25994785105497,86.32822905664568,24998000
2020-11-20,86.5174331665039,88.09712277002718,86.5010505266861,87.66061104507605,46270000
2020-11-23,86.15343475341797,87.09896780151934,85.30226481386683,86.88543271768849,43232000
2020-11-24,87.84286499023438,87.97794220298789,85.79736134150096,85.93690930234852,31560000
2020-11-25,87.96949768066406,88.32258068192824,87.23005870495021,88.04199957258817,20916000
2020-11-27,89.05010986328125,89.58693308542536,88.01966297279354,88.05194329189372,17698000
2020-11-30,87.43862915039062,88.79559205855108,87.15357729739341,88.4538753707218,36476000
2020-12-01,89.29393768310547,90.62135589829055,87.86720065764494,88.11550147210329,34738000
2020-12-02,90.77629089355469,91.15867625708412,88.8655158618746,89.29393477639073,24440000
2020-12-03,90.71768951416016,91.73224619755354,90.51308838630666,90.58062699052718,24546000
2020-12-04,90.77827453613281,91.03501671650999,90.23201731869553,90.60595371906307,27564000
2020-12-07,90.35566711425781,90.99578730528738,89.67532534581,90.33182817632303,26418000
2020-12-08,90.30947875976562,90.47584362419694,89.199823977378,89.88984981590424,21926000
2020-12-09,88.60018157958984,91.09014584777552,87.78973343827575,89.98471167795182,30152000
2020-12-10,88.16317749023438,88.46014125711915,86.42457170810688,87.88855230933521,27256000
2020-12-11,88.48297882080078,88.61607070872348,87.401876234049,87.55383619307894,24414000
2020-12-14,87.40486145019531,89.25867611149724,87.26357823134042,88.14678589327933,32004000
2020-12-15,87.78773498535156,87.96899729214239,86.9027921109497,87.6213776974754,29646000
2020-12-16,87.55087280273438,88.04747445495914,87.20722379257133,88.0415109310898,30270000
2020-12-17,86.80099487304688,87.98708439196274,86.34213697110056,87.82449312778864,32494000
2020-12-18,85.96223449707031,87.1590461990516,85.42640396508894,87.11286109740938,80328000
2020-12-21,86.37739562988281,86.45089776294904,84.37261358419228,85.0931845470445,36568000
2020-12-22,85.58928680419922,86.2798051903184,85.04675017499646,86.13206591464636,18734000
2020-12-23,86.03026580810547,86.80545558266448,85.66575589211847,85.8182159684044,20676000
2020-12-24,86.35157012939453,86.70664604729721,85.86788063556062,86.16038123324647,6936000
2020-12-28,88.200927734375,88.92785635490118,86.72329217106092,86.98649046469971,27860000
2020-12-29,87.33831024169922,89.01285537917839,87.20770378347709,88.78193746273251,25988000
2020-12-30,86.38484954833984,87.65491344135812,85.6935808891122,87.50171073870466,26122000
2020-12-31,86.99864959716797,87.34875466158964,86.18124524010686,86.18124524010686,20238000
2021-01-04,85.82469177246094,87.43417649273451,84.81212021380934,87.27973106581473,38038000
2021-01-05,86.45437622070312,86.78958386598626,85.31691166312802,85.6637887203002,22906000
2021-01-06,86.17477416992188,86.80595280264617,84.37260065139218,84.55287028825961,52042000
2021-01-07,88.755126953125,88.8122312894058,86.26218471621473,86.41165925675016,45300000
2021-01-08,89.74634552001953,89.87695199963167,88.07404306013555,88.79138604026096,41012000
2021-01-11,87.735595703125,89.10597089875891,87.42770513845433,88.69651857886376,24194000
2021-01-12,86.73396301269531,88.29776268305017,85.67918459442328,87.09995819655241,27140000
2021-01-13,87.12378692626953,87.65191867243024,86.30985313597574,86.33816282224139,21882000
2021-01-14,86.4176254272461,88.14728975943747,86.08092503499249,87.08505511058986,23590000
2021-01-15,86.21947479248047,87.20324395595209,85.49244780742124,86.31879359693272,26844000
2021-01-19,88.93439483642578,89.84889015284965,86.48118168067656,87.0170197865356,34692000
2021-01-20,93.70376586914062,94.53855311547629,90.65611726122195,90.9506031893154,49806000
2021-01-21,93.91978454589844,96.08546052520303,93.71419074084986,94.25499216619674,41278000
2021-01-22,94.40645599365234,94.89809436257674,93.44851097182695,94.13977963050202,25442000
2021-01-25,94.32451629638672,95.82325512902538,92.74184863470315,95.38078743440725,38546000
2021-01-26,95.21044921875,95.5958125637096,93.5719124038081,93.80010242602992,26262000
2021-01-27,90.91732788085938,93.8577087603916,89.83523249678757,93.48675031044843,54966000
2021-01-28,92.52235412597656,94.29621076856037,91.50581198343595,91.5703650464712,35462000
2021-01-29,91.16315460205078,92.23283044287375,89.89483355305028,91.68110976359064,32252000
2021-02-01,94.42133331298828,95.46628342570634,91.91747216879315,92.04857115937433,32044000
2021-02-02,95.72047424316406,97.12337247813356,95.07389788381526,95.47465125805209,45474000
2021-02-03,102.80001831054688,105.10573483141508,100.23308126265648,102.94552222839214,82364000
2021-02-04,102.41763305664062,103.2211326377597,101.43535658050057,102.74142132961343,37046000
2021-02-05,104.18701934814453,104.41098867484233,102.26665873893617,102.7965333239075,30702000
2021-02-08,103.93424987792969,105.45569096544332,102.89585419269478,104.5798334997149,24838000
2021-02-09,103.46744537353516,104.54109937261362,103.22063733336277,103.22063733336277,17798000
2021-02-10,104.05691528320312,104.70200641313257,102.45339416940318,103.998818284505,22710000
2021-02-11,104.08223724365234,104.38714984460405,103.16004314219794,104.2620067842716,18914000
2021-02-12,104.49044799804688,104.72435149841463,103.44858173267288,103.8021573200339,17114000
2021-02-16,105.3739013671875,106.90244264335044,104.50286319697666,104.50286319697666,22676000
2021-02-17,105.69222259521484,105.95790629651489,104.23271264976394,104.28634647663638,21418000
2021-02-18,105.1405029296875,105.91197226654648,104.47058778252092,104.80231732410832,22432000
2021-02-19,104.34294891357422,105.80245872805783,104.1577159692045,105.24328938202082,29148000
2021-02-22,102.54227447509766,103.86025099958376,102.40620460612473,102.64754922531432,27350000
2021-02-23,102.83924865722656,103.39296222539039,99.42064156189565,100.56233433334488,33348000
2021-02-24,104.04647827148438,104.32507407718936,101.2138653056676,101.39760547584478,24966000
2021-02-25,100.8776626586914,104.0320784839666,100.37758297196469,102.66989460694384,36568000
2021-02-26,101.15079498291016,102.84668609907402,100.1178627539614,101.8291514293757,41670000
2021-03-01,103.36812591552734,103.61691926949968,101.60965936958632,102.12711438606556,28090000
2021-03-02,103.08655548095703,104.50335839508823,102.85911562585606,103.10393835710568,22692000
2021-03-03,100.6467514038086,103.71614744480857,99.81692747469612,102.65798194014774,29684000
2021-03-04,101.75814056396484,103.75199578296944,100.32693280311365,100.4808856718216,42360000
2021-03-05,104.71044158935547,105.18568971097893,101.62529942949482,102.95147492548972,43904000
2021-03-08,100.52061462402344,105.71704868302214,100.3934786674873,104.34246029802235,32948000
2021-03-09,101.93741607666016,103.19580287718115,101.69557133158327,102.7965347526403,33946000
2021-03-10,102.0531234741211,103.04483391737877,100.9774842066455,102.8839324499317,25372000
2021-03-11,105.01982879638672,105.56261554735316,102.91473520665973,102.99816391948156,24782000
2021-03-12,102.39527893066406,103.80264769910053,101.68166418139225,103.54143476958741,34516000
2021-03-15,102.62223052978516,102.65053263968963,101.48103793116822,102.41415129605637,25962000
2021-03-16,103.91487884521484,105.45633217204819,102.79653257266413,103.24297844757093,29832000
2021-03-17,103.84337615966797,104.77201879784445,102.00197340640412,103.09598826972228,25980000
2021-03-18,101.1190185546875,103.06967432851934,100.98642676236462,102.34960344904361,27228000
2021-03-19,101.46564483642578,101.95727558188297,100.19831655473305,101.40853292322431,46298000
2021-03-22,101.23670959472656,102.20011797996682,100.6149648926867,101.3981111882897,39096000
2021-03-23,101.95033264160156,102.91085399063236,101.26799792835693,101.88775731913691,27340000
2021-03-24,101.55801391601562,103.20424957414686,101.38395782876545,102.56661476222142,23080000
2021-03-25,101.52324676513672,102.2438101079927,99.85317231472266,101.54559292778008,28378000
2021-03-26,101.08574676513672,101.85250287664876,100.01656345705436,101.25012633906871,29870000
2021-03-29,102.09880828857422,102.22196603304431,100.09601163763863,100.7048441790118,24596000
2021-03-30,102.07844543457031,102.83526730146805,101.50685650955424,102.18223498682858,20732000
2021-03-31,102.72850036621094,103.9549553773567,102.13828584684074,102.25623024270668,29198000
2021-04-01,106.16100311279297,106.41874552428902,104.13188971976611,104.18453088318891,33980000
2021-04-05,110.52116394042969,111.10517244553472,106.84979327204692,106.91534656158078,43298000
2021-04-06,110.4814453125,111.12255816762938,109.98732156186315,110.36970692014786,27060000
2021-04-07,111.719482421875,111.98367335089904,110.51025860275394,110.54998764451138,25798000
2021-04-08,112.50211334228516,113.42404976543713,112.11675002490396,113.12385798508923,27166000
2021-04-09,113.51716613769531,113.67409697288231,111.91979815846193,112.06808302151235,20888000
2021-04-12,111.97325134277344,112.99277149287661,111.16254546875925,112.54235492412799,31318000
2021-04-13,112.59300231933594,113.08661840783515,112.03779598848432,112.30497245933866,23310000
2021-04-14,111.9757080078125,113.12534188362673,111.69513447885198,112.98480884913563,20220000
2021-04-15,114.0525131225586,114.54598524165246,112.52993533428274,113.07519993735319,27472000
2021-04-16,114.10713195800781,114.53818027600758,113.44615836773826,114.36735223204192,22596000
